id,object,group,description,variable_type,custom_type,address,offsets,bit_start,bit_length,string_length,unicode,path,dropdown
17813,Person,Contract,Start Date,Custom,FM Date,ptrPerson,pero.Pcsd -> pero.Pflc,,,,,Person > > Contract > > Full Contract > > Start Date,*:
17814,Person,Contract,End Date,Custom,FM Date,ptrPerson,pero.Pcex -> pero.Pflc,,,,,Person > > Contract > > Full Contract > > End Date,*:
17815,Person,Contract,Sign Date,Custom,FM Date,ptrPerson,pero.Pfta -> pero.Pflc,,,,,Person > > Contract > > Full Contract > > Sign Date,*:
12570,Person,Contract,Listed,Binary,,ptrPerson,pero.Pffl -> pero.Pflc,0,1,,,Person > > Contract > > Full Contract > > Transfer Status > > Listed,
12618,Person,Contract,Listed by Request,Binary,,ptrPerson,pero.Pffl -> pero.Pflc,3,1,,,Person > > Contract > > Full Contract > > Transfer Status > > Listed by Request,
12682,Person,Contract,Not for Sale,Binary,,ptrPerson,pero.Pffl -> pero.Pflc,4,1,,,Person > > Contract > > Full Contract > > Transfer Status > > Not for Sale,
12660,Person,Contract,Set for Release,Binary,,ptrPerson,pero.Pffl -> pero.Pflc,5,1,,,Person > > Contract > > Full Contract > > Transfer Status > > Set for Release,
12619,Person,Contract,Available for Loan,Binary,,ptrPerson,pero.Pffl -> pero.Pflc,1,1,,,Person > > Contract > > Full Contract > > Loan Status > > Available for Loan,
12617,Person,Contract,Unavailable for Loan,Binary,,ptrPerson,pero.Pffl -> pero.Pflc,6,1,,,Person > > Contract > > Full Contract > > Loan Status > > Unavailable for Loan,
12680,Person,Contract,Transfer Offer Options,Byte,,ptrPerson,pero.Pmsq+0xA -> pero.Pflc,,,,,Person > > Contract > > Full Contract > > Transfer Offer Options,
646,Person,Contract,Agreed Playing Time,Byte,,ptrPerson,pero.Pmsq -> pero.Pflc,,,,,Person > > Contract > > Full Contract > > Agreed Playing Time,
647,Person,Contract,Previous Playing Time,Byte,,ptrPerson,pero.Pmsq+0x1 -> pero.Pflc,,,,,Person > > Contract > > Full Contract > > Previous Playing Time,
22724,Person,Contract,Future Playing Time,Byte,,ptrPerson,pero.Pcfp -> pero.Pflc,,,,,Person > > Contract > > Full Contract > > Future Playing Time > > Future Playing Time,
22725,Person,Contract,Future Playing Time Year,2 Bytes,,ptrPerson,pero.Pcfp+0x4 -> pero.Pflc,,,,,Person > > Contract > > Full Contract > > Future Playing Time > > Future Playing Time Year,
24372,Person,Contract,Playing Time Happiness,Byte,,ptrPerson,pero.Pmsq+0x8 -> pero.Pflc,,,,,Person > > Contract > > Full Contract > > Playing Time Happiness,
24371,Person,Contract,Happiness,Byte,,ptrPerson,pero.Pmsq+0x6 -> pero.Pflc,,,,,Person > > Contract > > Full Contract > > Happiness,
12571,Person,Contract,Squad Number,Byte,,ptrPerson,pero.Psnu -> pero.Pflc,,,,,Person > > Contract > > Full Contract > > Squad Number,
13002,Person,Contract,Preferred Squad Number,Byte,,ptrPerson,pero.Ppsq -> pero.Ppdt,,,,,Person > > Contract > > Full Contract > > Preferred Squad Number,
12123,Person,Contract,Club,String,,ptrPerson,4 -> cluo.Csnm -> teao.Tclu -> pero.Pcti -> pero.Plnc -> pero.Potc,,,32,0,Person > > Contract > > Loan Contract > > Club,:
12124,Person,Contract,Job,Byte,,ptrPerson,pero.Pcjo -> pero.Plnc -> pero.Potc,,,,,Person > > Contract > > Loan Contract > > Job,
12128,Person,Contract,Weekly Wage,Custom,United Kingdom Pound,ptrPerson,pero.Pcwg -> pero.Plnc -> pero.Potc,,,,,Person > > Contract > > Loan Contract > > Weekly Wage,
24050,Person,Contract,Unused Weekly Wage,Custom,United Kingdom Pound,ptrPerson,pero.PLmf+0x8 -> pero.Plnc -> pero.Potc,,,,,Person > > Contract > > Loan Contract > > Unused Weekly Wage,
17818,Person,Contract,Start Date,Custom,FM Date,ptrPerson,pero.Pcsd -> pero.Plnc -> pero.Potc,,,,,Person > > Contract > > Loan Contract > > Start Date,*:
17819,Person,Contract,End Date,Custom,FM Date,ptrPerson,pero.Pcex -> pero.Plnc -> pero.Potc,,,,,Person > > Contract > > Loan Contract > > End Date,*:
17820,Person,Contract,Sign Date,Custom,FM Date,ptrPerson,pero.Pfta -> pero.Plnc -> pero.Potc,,,,,Person > > Contract > > Loan Contract > > Sign Date,*:
12147,Person,Contract,Agreed Playing Time,Byte,,ptrPerson,pero.Pmsq -> pero.Plnc -> pero.Potc,,,,,Person > > Contract > > Loan Contract > > Agreed Playing Time,
12148,Person,Contract,Previous Playing Time,Byte,,ptrPerson,pero.Pmsq+0x1 -> pero.Plnc -> pero.Potc,,,,,Person > > Contract > > Loan Contract > > Previous Playing Time,
12149,Person,Contract,Squad Number,Byte,,ptrPerson,pero.Psnu -> pero.Plnc -> pero.Potc,,,,,Person > > Contract > > Loan Contract > > Squad Number,
24386,Person,Contract,Agreed Squad Number,Byte,,ptrPerson,pero.PLsn -> pero.Plnc -> pero.Potc,,,,,Person > > Contract > > Loan Contract > > Agreed Squad Number,
20187,Person,Contract,Playing Monthly Fee,Custom,United Kingdom Pound,ptrPerson,pero.PLmf -> pero.Plnc -> pero.Potc,,,,,Person > > Contract > > Loan Contract > > Playing Monthly Fee,
20188,Person,Contract,Unused Monthly Fee,Custom,United Kingdom Pound,ptrPerson,pero.PLmf+0x4 -> pero.Plnc -> pero.Potc,,,,,Person > > Contract > > Loan Contract > > Unused Monthly Fee,
20176,Person,Contract,Fee To Buy,Custom,United Kingdom Pound,ptrPerson,pero.PLfb -> pero.Plnc -> pero.Potc,,,,,Person > > Contract > > Loan Contract > > Fee To Buy,
24051,Person,Contract,Purchase After Matches Played,Byte,,ptrPerson,pero.PLNG -> pero.Plnc -> pero.Potc,,,,,Person > > Contract > > Loan Contract > > Purchase After Matches Played,
24052,Person,Contract,Future Buy Back Fee,Custom,United Kingdom Pound,ptrPerson,pero.PLmf-0x4 -> pero.Plnc -> pero.Potc,,,,,Person > > Contract > > Loan Contract > > Future Buy Back Fee,
20182,Person,Contract,Can Be Recalled,Binary,,ptrPerson,pero.PLfl -> pero.Plnc -> pero.Potc,2,1,,,Person > > Contract > > Loan Contract > > Loan Clauses > > Can Be Recalled,0:False | 1:True
20183,Person,Contract,Can Play In Cup,Binary,,ptrPerson,pero.PLfl -> pero.Plnc -> pero.Potc,1,1,,,Person > > Contract > > Loan Contract > > Loan Clauses > > Can Play In Cup,0:False | 1:True
20178,Person,Contract,Can Play Against Parent Club,Binary,,ptrPerson,pero.PLfl -> pero.Plnc -> pero.Potc,0,1,,,Person > > Contract > > Loan Contract > > Loan Clauses > > Can Play Against Parent Club,0:False | 1:True
20186,Person,Contract,Can Play Against Parent Club B Team,Binary,,ptrPerson,pero.PLfl+0x1 -> pero.Plnc -> pero.Potc,7,1,,,Person > > Contract > > Loan Contract > > Loan Clauses > > Can Play Against Parent Club B Team,0:False | 1:True
20181,Person,Contract,Can Play For Parent Club,Binary,,ptrPerson,pero.PLfl+0x2 -> pero.Plnc -> pero.Potc,0,1,,,Person > > Contract > > Loan Contract > > Loan Clauses > > Can Play For Parent Club,0:False | 1:True
20185,Person,Contract,Can Play For Parent Club Reserve Team,Binary,,ptrPerson,pero.PLfl+0x1 -> pero.Plnc -> pero.Potc,5,1,,,Person > > Contract > > Loan Contract > > Loan Clauses > > Can Play For Parent Club Reserve Team,0:False | 1:True
20180,Person,Contract,Can Play For Parent Club In Cup Matches,Binary,,ptrPerson,pero.PLfl+0x2 -> pero.Plnc -> pero.Potc,4,1,,,Person > > Contract > > Loan Contract > > Loan Clauses > > Can Play For Parent Club In Cup Matches,0:False | 1:True
20184,Person,Contract,Loan Cannot Be Terminated,Binary,,ptrPerson,pero.PLfl+0x1 -> pero.Plnc -> pero.Potc,6,1,,,Person > > Contract > > Loan Contract > > Loan Clauses > > Loan Cannot Be Terminated,0:False | 1:True
20179,Person,Contract,Loan cannot be terminated,Binary,,ptrPerson,pero.PLfl+0x1 -> pero.Plnc -> pero.Potc,4,1,,,Person > > Contract > > Loan Contract > > Loan Clauses > > Loan cannot be terminated,0:False | 1:True
12640,Person,Contract,Club,String,,ptrPerson,4 -> cluo.Csnm -> teao.Tclu -> pero.Pcti -> pero.Pbcc -> pero.Potc,,,32,0,Person > > Contract > > B Club Contract > > Club,:
12641,Person,Contract,Job,Byte,,ptrPerson,pero.Pcjo -> pero.Pbcc -> pero.Potc,,,,,Person > > Contract > > B Club Contract > > Job,
12642,Person,Contract,Weekly Wage,Custom,United Kingdom Pound,ptrPerson,pero.Pcwg -> pero.Pbcc -> pero.Potc,,,,,Person > > Contract > > B Club Contract > > Weekly Wage,
12907,Person,Contract,Nation,String,,ptrPerson,4 -> nato.Nnam -> nato.Nnat -> teao.Tclu -> pero.Pcti -> pero.Pnac -> pero.Potc,,,32,0,Person > > Contract > > Nation Contract > > Nation,:
12908,Person,Contract,Job,Byte,,ptrPerson,pero.Pcjo -> pero.Pnac -> pero.Potc,,,,,Person > > Contract > > Nation Contract > > Job,
12909,Person,Contract,Weekly Wage,Custom,United Kingdom Pound,ptrPerson,pero.Pcwg -> pero.Pnac -> pero.Potc,,,,,Person > > Contract > > Nation Contract > > Weekly Wage,
24377,Person,Contract,Based Nation,String,,ptrPerson,4 -> nato.Nnam -> agto.Abnt -> pero.Pagt,,,255,0,Person > > Contract > > Agent > > Based Nation,:
24378,Person,Contract,Scope,Byte,,ptrPerson,agto.Ascp -> pero.Pagt,,,,,Person > > Contract > > Agent > > Scope,0:National | 1:Regional | 2:Continental | 3:Worldwide
24380,Person,Contract,Patience,Byte,,ptrPerson,agto.Apat -> pero.Pagt,,,,,Person > > Contract > > Agent > > Agent Data > > Patience,
24381,Person,Contract,Business,Byte,,ptrPerson,agto.Apat+0x1 -> pero.Pagt,,,,,Person > > Contract > > Agent > > Agent Data > > Business,
24383,Person,Contract,Size Of Agency,Byte,,ptrPerson,agto.Apat+0x2 -> pero.Pagt,,,,,Person > > Contract > > Agent > > Agent Data > > Size Of Agency,
24382,Person,Contract,Touting Clients,Byte,,ptrPerson,agto.Apat+0x3 -> pero.Pagt,,,,,Person > > Contract > > Agent > > Agent Data > > Touting Clients,
23644,Person,Person Data,Personality (Player-only),Byte,,ptrRCA+4,,,,,,Person > > Person Data > > Attributes > > Personality (Player-only),0:Ambitious | 1:Balanced | 2:Born Leader | 3:Casual | 4:Charismatic Leader | 5:Determined | 6:Very Loyal | 7:Driven | 8:Easily Discouraged | 9:Fairly Ambitious | 10:Fairly Determined | 11:Fairly Loyal | 12:Fairly Professional | 13:Fairly Sporting | 14:Fickle | 15:Honest | 16:Iron Willed | 17:Jovial | 18:Leader | 19:Light-Hearted | 20:Low Determination | 21:Low Self Belief | 22:Loyal | 23:Mercenary | 24:Model Citizen | 25:Model Professional | 26:Perfectionist | 27:Professional | 28:Realist | 29:Resilient | 30:Resolute | 31:Slack | 32:Spineless | 33:Spirited | 34:Sporting | 35:Temperamental | 36:Unambitious | 37:Unsporting | 38:Very Ambitious | -1:Not Set
102,Person,Person Data,Adaptability,Byte,,ptrPerson,pero.Pada,,,,,Person > > Person Data > > Attributes > > Adaptability,
109,Person,Person Data,Ambition,Byte,,ptrPerson,pero.Pada+0x1,,,,,Person > > Person Data > > Attributes > > Ambition,
108,Person,Person Data,Loyalty,Byte,,ptrPerson,pero.Pada+0x2,,,,,Person > > Person Data > > Attributes > > Loyalty,
107,Person,Person Data,Pressure,Byte,,ptrPerson,pero.Pada+0x3,,,,,Person > > Person Data > > Attributes > > Pressure,
106,Person,Person Data,Professionalism,Byte,,ptrPerson,pero.Pada+0x4,,,,,Person > > Person Data > > Attributes > > Professionalism,
105,Person,Person Data,Sportsmanship,Byte,,ptrPerson,pero.Pada+0x5,,,,,Person > > Person Data > > Attributes > > Sportsmanship,
104,Person,Person Data,Temperament,Byte,,ptrPerson,pero.Pada+0x6,,,,,Person > > Person Data > > Attributes > > Temperament,
103,Person,Person Data,Controversy,Byte,,ptrPerson,pero.Pada+0x7,,,,,Person > > Person Data > > Attributes > > Controversy,
1703,Person,Person Data,Director of Football,Byte,,ptrPerson,9 -> pero.Pjpr,,,,,Person > > Person Data > > Job Preferences > > Director of Football,
1705,Person,Person Data,Technical Director,Byte,,ptrPerson,E -> pero.Pjpr,,,,,Person > > Person Data > > Job Preferences > > Technical Director,
1683,Person,Person Data,Manager,Byte,,ptrPerson,0 -> pero.Pjpr,,,,,Person > > Person Data > > Job Preferences > > Manager,
1711,Person,Person Data,Ast. Manager,Byte,,ptrPerson,1 -> pero.Pjpr,,,,,Person > > Person Data > > Job Preferences > > Ast. Manager,
1710,Person,Person Data,Coach,Byte,,ptrPerson,2 -> pero.Pjpr,,,,,Person > > Person Data > > Job Preferences > > Coach,
1709,Person,Person Data,Fitness Coach,Byte,,ptrPerson,6 -> pero.Pjpr,,,,,Person > > Person Data > > Job Preferences > > Fitness Coach,
1708,Person,Person Data,Goalkeeping Coach,Byte,,ptrPerson,5 -> pero.Pjpr,,,,,Person > > Person Data > > Job Preferences > > Goalkeeping Coach,
24031,Person,Person Data,Set Piece Coach,Byte,,ptrPerson,7 -> pero.Pjpr,,,,,Person > > Person Data > > Job Preferences > > Set Piece Coach,
1702,Person,Person Data,Head of Youth Development,Byte,,ptrPerson,A -> pero.Pjpr,,,,,Person > > Person Data > > Job Preferences > > Head of Youth Development,
1706,Person,Person Data,Scout,Byte,,ptrPerson,4 -> pero.Pjpr,,,,,Person > > Person Data > > Job Preferences > > Scout,
12486,Person,Person Data,Data Analyst,Byte,,ptrPerson,C -> pero.Pjpr,,,,,Person > > Person Data > > Job Preferences > > Data Analyst,
1707,Person,Person Data,Loan Manager,Byte,,ptrPerson,B -> pero.Pjpr,,,,,Person > > Person Data > > Job Preferences > > Loan Manager,
12485,Person,Person Data,Physio,Byte,,ptrPerson,3 -> pero.Pjpr,,,,,Person > > Person Data > > Job Preferences > > Physio,
1704,Person,Person Data,Sports Scientist,Byte,,ptrPerson,D -> pero.Pjpr,,,,,Person > > Person Data > > Job Preferences > > Sports Scientist,
1701,Person,Person Data,Chairman,Byte,,ptrPerson,8 -> pero.Pjpr,,,,,Person > > Person Data > > Job Preferences > > Chairman,
18097,Person,Player Data,Shirt Name,String,,ptrPlayer,4 -> plao.Pshn,,,16,0,Person > > Player Data > > General > > Shirt Name,*:
7,Person,Player Data,CA,2 Bytes,,ptrPlayer,plao.Pcab,,,,,Person > > Player Data > > General > > CA,
22728,Person,Player Data,RCA,4 Bytes,,ptrRCA,,,,,,Person > > Player Data > > General > > RCA,:
8,Person,Player Data,PA,2 Bytes,,ptrPlayer,plao.Ppab,,,,,Person > > Player Data > > General > > PA,
5,Person,Player Data,Current Rep.,2 Bytes,,ptrPlayer,plao.Pcrp,,,,,Person > > Player Data > > General > > Current Rep.,
4,Person,Player Data,Home Rep.,2 Bytes,,ptrPlayer,plao.Phrp,,,,,Person > > Player Data > > General > > Home Rep.,
6,Person,Player Data,World Rep.,2 Bytes,,ptrPlayer,plao.Pwrp,,,,,Person > > Player Data > > General > > World Rep.,
408,Person,Player Data,Height,2 Bytes,,ptrPlayer,plao.Phes,,,,,Person > > Player Data > > General > > Height,
409,Person,Player Data,Body Type,Byte,,ptrPlayer,pero.Pbdt,,,,,Person > > Player Data > > General > > Body Type,1:Ectomorph | 2:Ecto-Mesomorph | 3:Mesomorph | 4:Meso-Endomorph | 5:Endomorph
68,Person,Player Data,Left Foot,Custom,FM Attribute,ptrPlayer,plao.Patr+0x18,,,,,Person > > Player Data > > General > > Left Foot,
67,Person,Player Data,Right Foot,Custom,FM Attribute,ptrPlayer,plao.Patr+0x19,,,,,Person > > Player Data > > General > > Right Foot,
1938,Person,Player Data,Has Work Permit,Binary,,ptrPerson,plao.Phnp,2,1,,,Person > > Player Data > > General > > Has Work Permit,0:No | 1:Yes
1939,Person,Player Data,Treated As Non-EU In Italy,Binary,,ptrPlayer,plao.NEUI,3,1,,,Person > > Player Data > > General > > Treated As Non-EU In Italy,0:No | 1:Yes
468,Person,Player Data,Morale,Byte,,ptrPlayer,plao.Pmor,,,,,Person > > Player Data > > Fitness & Morale > > Morale,20:Perfect | 19:Exceptional | 18:Superb | 17:Excellent | 16:Extremely Good | 15:Very Good | 14:Really Good | 13:Good | 12:Quite Good | 11:Fairly Good | 10:Okay | 9:Fairly Okay | 8:Fair | 7:Slightly Poor | 6:Fairly Poor | 5:Quite Poor | 4:Poor | 3:Very Poor | 2:Extremely Poor | 1:Abysmal
3,Person,Player Data,Overall Physical Condition,2 Bytes,,ptrPlayer,plao.Popc,,,,,Person > > Player Data > > Fitness & Morale > > Overall Physical Condition,
12676,Person,Player Data,Match Sharpness,2 Bytes,,ptrPlayer,plao.Pmsh,,,,,Person > > Player Data > > Fitness & Morale > > Match Sharpness,
12677,Person,Player Data,Fatigue,2 Bytes,,ptrPlayer,plao.Pftg,,,,,Person > > Player Data > > Fitness & Morale > > Fatigue,
1307,Person,Player Data,Role Used To Fill Empty Attributes,Byte,,ptrPlayer,plao.Plcp+0x1,,,,,Person > > Player Data > > Positions > > Role Used To Fill Empty Attributes,
84,Person,Player Data,GK,Byte,,ptrPlayer,plao.Ppos+0,,,,,Person > > Player Data > > Positions > > GK,
99,Person,Player Data,SW,Byte,,ptrPlayer,plao.Ppos+0x1,,,,,Person > > Player Data > > Positions > > SW,
98,Person,Player Data,DL,Byte,,ptrPlayer,plao.Ppos+0x2,,,,,Person > > Player Data > > Positions > > DL,
97,Person,Player Data,DC,Byte,,ptrPlayer,plao.Ppos+0x3,,,,,Person > > Player Data > > Positions > > DC,
96,Person,Player Data,DR,Byte,,ptrPlayer,plao.Ppos+0x4,,,,,Person > > Player Data > > Positions > > DR,
87,Person,Player Data,WBL,Byte,,ptrPlayer,plao.Ppos+0xD,,,,,Person > > Player Data > > Positions > > WBL,
86,Person,Player Data,WBR,Byte,,ptrPlayer,plao.Ppos+0xE,,,,,Person > > Player Data > > Positions > > WBR,
95,Person,Player Data,DM,Byte,,ptrPlayer,plao.Ppos+0x5,,,,,Person > > Player Data > > Positions > > DM,
94,Person,Player Data,ML,Byte,,ptrPlayer,plao.Ppos+0x6,,,,,Person > > Player Data > > Positions > > ML,
93,Person,Player Data,MC,Byte,,ptrPlayer,plao.Ppos+0x7,,,,,Person > > Player Data > > Positions > > MC,
92,Person,Player Data,MR,Byte,,ptrPlayer,plao.Ppos+0x8,,,,,Person > > Player Data > > Positions > > MR,
91,Person,Player Data,AML,Byte,,ptrPlayer,plao.Ppos+0x9,,,,,Person > > Player Data > > Positions > > AML,
90,Person,Player Data,AMC,Byte,,ptrPlayer,plao.Ppos+0xA,,,,,Person > > Player Data > > Positions > > AMC,
89,Person,Player Data,AMR,Byte,,ptrPlayer,plao.Ppos+0xB,,,,,Person > > Player Data > > Positions > > AMR,
88,Person,Player Data,ST,Byte,,ptrPlayer,plao.Ppos+0xC,,,,,Person > > Player Data > > Positions > > ST,
1305,Person,Player Data,Preferred Central Position,Byte,,ptrPlayer,plao.Plcp,,,,,Person > > Player Data > > Positions > > Preferred Central Position,0:Not Set | 1:Right | 2:Left | 3:Right Or Central When Three | 4:Left Or Central When Three | 5:Central When Three | 6:Right Of Two Or Right / Central When Three | 7:Left Of Two Or Left / Central When Three
442,Person,Player Data,Acceleration,Custom,FM Attribute,ptrPlayer,plao.Patr+0x22,,,,,Person > > Player Data > > Attributes > > Physical Attributes > > Acceleration,
453,Person,Player Data,Agility,Custom,FM Attribute,ptrPlayer,plao.Patr+0x2E,,,,,Person > > Player Data > > Attributes > > Physical Attributes > > Agility,
452,Person,Player Data,Balance,Custom,FM Attribute,ptrPlayer,plao.Patr+0x2A,,,,,Person > > Player Data > > Attributes > > Physical Attributes > > Balance,
451,Person,Player Data,Jumping Reach,Custom,FM Attribute,ptrPlayer,plao.Patr+0x27,,,,,Person > > Player Data > > Attributes > > Physical Attributes > > Jumping Reach,
450,Person,Player Data,Natural Fitness,Custom,FM Attribute,ptrPlayer,plao.Patr+0x32,,,,,Person > > Player Data > > Attributes > > Physical Attributes > > Natural Fitness,
449,Person,Player Data,Pace,Custom,FM Attribute,ptrPlayer,plao.Patr+0x26,,,,,Person > > Player Data > > Attributes > > Physical Attributes > > Pace,
448,Person,Player Data,Stamina,Custom,FM Attribute,ptrPlayer,plao.Patr+0x25,,,,,Person > > Player Data > > Attributes > > Physical Attributes > > Stamina,
447,Person,Player Data,Strength,Custom,FM Attribute,ptrPlayer,plao.Patr+0x24,,,,,Person > > Player Data > > Attributes > > Physical Attributes > > Strength,
47,Person,Player Data,Aggression,Custom,FM Attribute,ptrPlayer,plao.Patr+0x2D,,,,,Person > > Player Data > > Attributes > > Mental Attributes > > Aggression,
39,Person,Player Data,Anticipation,Custom,FM Attribute,ptrPlayer,plao.Patr+0x11,,,,,Person > > Player Data > > Attributes > > Mental Attributes > > Anticipation,
49,Person,Player Data,Bravery,Custom,FM Attribute,ptrPlayer,plao.Patr+0x2B,,,,,Person > > Player Data > > Attributes > > Mental Attributes > > Bravery,
73,Person,Player Data,Composure,Custom,FM Attribute,ptrPlayer,plao.Patr+0x34,,,,,Person > > Player Data > > Attributes > > Mental Attributes > > Composure,
72,Person,Player Data,Concentration,Custom,FM Attribute,ptrPlayer,plao.Patr+0x35,,,,,Person > > Player Data > > Attributes > > Mental Attributes > > Concentration,
38,Person,Player Data,Decision,Custom,FM Attribute,ptrPlayer,plao.Patr+0x12,,,,,Person > > Player Data > > Attributes > > Mental Attributes > > Decision,
74,Person,Player Data,Determination,Custom,FM Attribute,ptrPlayer,plao.Patr+0x33,,,,,Person > > Player Data > > Attributes > > Mental Attributes > > Determination,
66,Person,Player Data,Flair,Custom,FM Attribute,ptrPlayer,plao.Patr+0x1A,,,,,Person > > Player Data > > Attributes > > Mental Attributes > > Flair,
52,Person,Player Data,Leadership,Custom,FM Attribute,ptrPlayer,plao.Patr+0x28,,,,,Person > > Player Data > > Attributes > > Mental Attributes > > Leadership,
32,Person,Player Data,Off The Ball,Custom,FM Attribute,ptrPlayer,plao.Patr+0x6,,,,,Person > > Player Data > > Attributes > > Mental Attributes > > Off The Ball,
36,Person,Player Data,Positioning,Custom,FM Attribute,ptrPlayer,plao.Patr+0x14,,,,,Person > > Player Data > > Attributes > > Mental Attributes > > Positioning,
64,Person,Player Data,Teamwork,Custom,FM Attribute,ptrPlayer,plao.Patr+0x1C,,,,,Person > > Player Data > > Attributes > > Mental Attributes > > Teamwork,
46,Person,Player Data,Vision,Custom,FM Attribute,ptrPlayer,plao.Patr+0xA,,,,,Person > > Player Data > > Attributes > > Mental Attributes > > Vision,
63,Person,Player Data,Work Rate,Custom,FM Attribute,ptrPlayer,plao.Patr+0x1D,,,,,Person > > Player Data > > Attributes > > Mental Attributes > > Work Rate,
428,Person,Player Data,Crossing,Custom,FM Attribute,ptrPlayer,plao.Patr+0x0,,,,,Person > > Player Data > > Attributes > > Technical Attributes > > Crossing,
427,Person,Player Data,Dribbling,Custom,FM Attribute,ptrPlayer,plao.Patr+0x1,,,,,Person > > Player Data > > Attributes > > Technical Attributes > > Dribbling,
426,Person,Player Data,Finishing,Custom,FM Attribute,ptrPlayer,plao.Patr+0x2,,,,,Person > > Player Data > > Attributes > > Technical Attributes > > Finishing,
425,Person,Player Data,First Touch,Custom,FM Attribute,ptrPlayer,plao.Patr+0x16,,,,,Person > > Player Data > > Attributes > > Technical Attributes > > First Touch,
423,Person,Player Data,Heading,Custom,FM Attribute,ptrPlayer,plao.Patr+0x3,,,,,Person > > Player Data > > Attributes > > Technical Attributes > > Heading,
422,Person,Player Data,Long Shots,Custom,FM Attribute,ptrPlayer,plao.Patr+0x4,,,,,Person > > Player Data > > Attributes > > Technical Attributes > > Long Shots,
420,Person,Player Data,Marking,Custom,FM Attribute,ptrPlayer,plao.Patr+0x5,,,,,Person > > Player Data > > Attributes > > Technical Attributes > > Marking,
419,Person,Player Data,Passing,Custom,FM Attribute,ptrPlayer,plao.Patr+0x7,,,,,Person > > Player Data > > Attributes > > Technical Attributes > > Passing,
417,Person,Player Data,Tackling,Custom,FM Attribute,ptrPlayer,plao.Patr+0x9,,,,,Person > > Player Data > > Attributes > > Technical Attributes > > Tackling,
416,Person,Player Data,Technique,Custom,FM Attribute,ptrPlayer,plao.Patr+0x17,,,,,Person > > Player Data > > Attributes > > Technical Attributes > > Technique,
415,Person,Player Data,Corners,Custom,FM Attribute,ptrPlayer,plao.Patr+0x1B,,,,,Person > > Player Data > > Attributes > > Set Pieces > > Corners,
424,Person,Player Data,Free Kick Taking,Custom,FM Attribute,ptrPlayer,plao.Patr+0x23,,,,,Person > > Player Data > > Attributes > > Set Pieces > > Free Kick Taking,
421,Person,Player Data,Long Throws,Custom,FM Attribute,ptrPlayer,plao.Patr+0x1E,,,,,Person > > Player Data > > Attributes > > Set Pieces > > Long Throws,
418,Person,Player Data,Penalty Taking,Custom,FM Attribute,ptrPlayer,plao.Patr+0x8,,,,,Person > > Player Data > > Attributes > > Set Pieces > > Penalty Taking,
429,Person,Player Data,Aerial Reach,Custom,FM Attribute,ptrPlayer,plao.Patr+0xC,,,,,Person > > Player Data > > Attributes > > Goalkeeping Attributes > > Aerial Reach,
439,Person,Player Data,Command Of Area,Custom,FM Attribute,ptrPlayer,plao.Patr+0xD,,,,,Person > > Player Data > > Attributes > > Goalkeeping Attributes > > Command Of Area,
438,Person,Player Data,Communication,Custom,FM Attribute,ptrPlayer,plao.Patr+0xE,,,,,Person > > Player Data > > Attributes > > Goalkeeping Attributes > > Communication,
437,Person,Player Data,Eccentricity,Custom,FM Attribute,ptrPlayer,plao.Patr+0x1F,,,,,Person > > Player Data > > Attributes > > Goalkeeping Attributes > > Eccentricity,
436,Person,Player Data,Handling,Custom,FM Attribute,ptrPlayer,plao.Patr+0xB,,,,,Person > > Player Data > > Attributes > > Goalkeeping Attributes > > Handling,
435,Person,Player Data,Kicking,Custom,FM Attribute,ptrPlayer,plao.Patr+0xF,,,,,Person > > Player Data > > Attributes > > Goalkeeping Attributes > > Kicking,
434,Person,Player Data,One On Ones,Custom,FM Attribute,ptrPlayer,plao.Patr+0x13,,,,,Person > > Player Data > > Attributes > > Goalkeeping Attributes > > One On Ones,
431,Person,Player Data,Punching (Tendency),Custom,FM Attribute,ptrPlayer,plao.Patr+0x21,,,,,Person > > Player Data > > Attributes > > Goalkeeping Attributes > > Punching (Tendency),
433,Person,Player Data,Reflexes,Custom,FM Attribute,ptrPlayer,plao.Patr+0x15,,,,,Person > > Player Data > > Attributes > > Goalkeeping Attributes > > Reflexes,
432,Person,Player Data,Rushing Out (Tendency),Custom,FM Attribute,ptrPlayer,plao.Patr+0x20,,,,,Person > > Player Data > > Attributes > > Goalkeeping Attributes > > Rushing Out (Tendency),
430,Person,Player Data,Throwing,Custom,FM Attribute,ptrPlayer,plao.Patr+0x10,,,,,Person > > Player Data > > Attributes > > Goalkeeping Attributes > > Throwing,
446,Person,Player Data,Consistency,Custom,FM Attribute,ptrPlayer,plao.Patr+0x2C,,,,,Person > > Player Data > > Attributes > > Hidden Attributes > > Consistency,
441,Person,Player Data,Dirtiness,Custom,FM Attribute,ptrPlayer,plao.Patr+0x29,,,,,Person > > Player Data > > Attributes > > Hidden Attributes > > Dirtiness,
445,Person,Player Data,Imp. Matches,Custom,FM Attribute,ptrPlayer,plao.Patr+0x2F,,,,,Person > > Player Data > > Attributes > > Hidden Attributes > > Imp. Matches,
444,Person,Player Data,Injury Proneness,Custom,FM Attribute,ptrPlayer,plao.Patr+0x30,,,,,Person > > Player Data > > Attributes > > Hidden Attributes > > Injury Proneness,
443,Person,Player Data,Versatility,Custom,FM Attribute,ptrPlayer,plao.Patr+0x31,,,,,Person > > Player Data > > Attributes > > Hidden Attributes > > Versatility,
